shoe_name,price,category,review,star,product_code,comfort,size_count,color_count,color 1,color 2,color 3,color 4,color 5
Nike Air Force 1 '07,₹ 7 495.00,Men,1316,4.8,CW2288-111,[],0,2,White/White,Black/Black,,,
Nike Air Force 1 '07,₹ 7 495.00,Men,1316,4.8,CW2288-001,[],0,2,White/White,Black/Black,,,
Nike Court Vision Low Next Nature,₹ 4 995.00,Men,105,4.7,DH2987-110,[],0,7,White/Malachite/White/Black,White/White/Black,Wolf Grey/White/University Red,White/White/White,Black/Black/White
Nike Court Vision Low Next Nature,₹ 4 995.00,Men,105,4.7,DH2987-101,[],0,7,White/Malachite/White/Black,White/White/Black,Wolf Grey/White/University Red,White/White/White,Black/Black/White
Nike Court Vision Low Next Nature,₹ 4 995.00,Men,105,4.7,DH2987-004,[],0,7,White/Malachite/White/Black,White/White/Black,Wolf Grey/White/University Red,White/White/White,Black/Black/White
Nike Court Vision Low Next Nature,₹ 4 995.00,Men,105,4.7,DH2987-100,[],0,7,White/Malachite/White/Black,White/White/Black,Wolf Grey/White/University Red,White/White/White,Black/Black/White
Nike Court Vision Low Next Nature,₹ 4 995.00,Men,105,4.7,DH2987-001,[],0,7,White/Malachite/White/Black,White/White/Black,Wolf Grey/White/University Red,White/White/White,Black/Black/White
Nike Court Vision Low Next Nature,,Men,105,4.7,DH2987-106,[],0,7,White/Malachite/White/Black,White/White/Black,Wolf Grey/White/University Red,White/White/White,Black/Black/White
Nike Court Vision Low Next Nature,₹ 4 995.00,Men,105,4.7,DH2987-002,[],0,7,White/Malachite/White/Black,White/White/Black,Wolf Grey/White/University Red,White/White/White,Black/Black/White
Jordan Hydro XI,₹ 4 995.00,Men,0,0.0,FN2452-170,,0,1,,,,,
Nike Air Humara,₹ 14 995.00,Men,8,4.8,FJ7098-400,,0,5,Polar/Light Ultramarine/Deep Royal Blue/Buff Gold,Wheatgrass/Black/Wheatgrass/Yellow Ochre,Buff Gold/Bronzine/Velvet Brown/Buff Gold,Oil Green/Phantom/Light Bone/Malachite,Black/Metallic Silver/Black/Metallic Silver
Nike Air Humara,,Men,8,4.8,FJ7098-700,,0,5,Polar/Light Ultramarine/Deep Royal Blue/Buff Gold,Wheatgrass/Black/Wheatgrass/Yellow Ochre,Buff Gold/Bronzine/Velvet Brown/Buff Gold,Oil Green/Phantom/Light Bone/Malachite,Black/Metallic Silver/Black/Metallic Silver
Nike Air Humara,₹ 14 995.00,Men,8,4.8,FJ7098-701,,0,5,Polar/Light Ultramarine/Deep Royal Blue/Buff Gold,Wheatgrass/Black/Wheatgrass/Yellow Ochre,Buff Gold/Bronzine/Velvet Brown/Buff Gold,Oil Green/Phantom/Light Bone/Malachite,Black/Metallic Silver/Black/Metallic Silver
Nike Air Humara,₹ 14 995.00,Men,8,4.8,FJ7098-301,,0,5,Polar/Light Ultramarine/Deep Royal Blue/Buff Gold,Wheatgrass/Black/Wheatgrass/Yellow Ochre,Buff Gold/Bronzine/Velvet Brown/Buff Gold,Oil Green/Phantom/Light Bone/Malachite,Black/Metallic Silver/Black/Metallic Silver
Nike Air Humara,₹ 14 995.00,Men,8,4.8,FJ7098-002,,0,5,Polar/Light Ultramarine/Deep Royal Blue/Buff Gold,Wheatgrass/Black/Wheatgrass/Yellow Ochre,Buff Gold/Bronzine/Velvet Brown/Buff Gold,Oil Green/Phantom/Light Bone/Malachite,Black/Metallic Silver/Black/Metallic Silver
Nike Air Max 90,₹ 11 895.00,Men,2,4.0,FB9657-002,,0,1,,,,,
Nike Air VaporMax 2023 Flyknit,₹ 19 295.00,Men,176,4.6,DV1678-003,,0,7,Black/Anthracite/Black/Black,Sand Drift/Bronzine/Sand Drift/Bronzine,Pure Platinum/Pure Platinum/Pure Platinum/White,Black/White/Black/White,Light Ultramarine/Polar/Polar/Pure Platinum
Nike Air VaporMax 2023 Flyknit,₹ 19 295.00,Men,176,4.6,DV1678-100,,0,7,Black/Anthracite/Black/Black,Sand Drift/Bronzine/Sand Drift/Bronzine,Pure Platinum/Pure Platinum/Pure Platinum/White,Black/White/Black/White,Light Ultramarine/Polar/Polar/Pure Platinum
Nike Air VaporMax 2023 Flyknit,₹ 19 295.00,Men,176,4.6,DV1678-002,,0,7,Black/Anthracite/Black/Black,Sand Drift/Bronzine/Sand Drift/Bronzine,Pure Platinum/Pure Platinum/Pure Platinum/White,Black/White/Black/White,Light Ultramarine/Polar/Polar/Pure Platinum
Nike Air VaporMax 2023 Flyknit,₹ 19 295.00,Men,176,4.6,DV1678-001,,0,7,Black/Anthracite/Black/Black,Sand Drift/Bronzine/Sand Drift/Bronzine,Pure Platinum/Pure Platinum/Pure Platinum/White,Black/White/Black/White,Light Ultramarine/Polar/Polar/Pure Platinum
Nike Air VaporMax 2023 Flyknit,₹ 19 295.00,Men,176,4.6,DV1678-500,,0,7,Black/Anthracite/Black/Black,Sand Drift/Bronzine/Sand Drift/Bronzine,Pure Platinum/Pure Platinum/Pure Platinum/White,Black/White/Black/White,Light Ultramarine/Polar/Polar/Pure Platinum
Nike Air VaporMax 2023 Flyknit,₹ 19 295.00,Men,176,4.6,DV1678-300,,0,7,Black/Anthracite/Black/Black,Sand Drift/Bronzine/Sand Drift/Bronzine,Pure Platinum/Pure Platinum/Pure Platinum/White,Black/White/Black/White,Light Ultramarine/Polar/Polar/Pure Platinum
Nike Air VaporMax 2023 Flyknit,₹ 19 295.00,Men,176,4.6,DV1678-004,,0,7,Black/Anthracite/Black/Black,Sand Drift/Bronzine/Sand Drift/Bronzine,Pure Platinum/Pure Platinum/Pure Platinum/White,Black/White/Black/White,Light Ultramarine/Polar/Polar/Pure Platinum
Nike Blazer Low '77 Vintage,₹ 7 195.00,Men,95,4.4,DA6364-001,,0,4,Black/Sail/Black/White,White/Sail/Black/Pine Green,White/Sail/Black,White/Chlorophyll/Sail/Medium Blue,
Nike Blazer Low '77 Vintage,₹ 7 195.00,Men,95,4.4,DA6364-115,,0,4,Black/Sail/Black/White,White/Sail/Black/Pine Green,White/Sail/Black,White/Chlorophyll/Sail/Medium Blue,
Nike Blazer Low '77 Vintage,₹ 7 195.00,Men,95,4.4,DA6364-101,,0,4,Black/Sail/Black/White,White/Sail/Black/Pine Green,White/Sail/Black,White/Chlorophyll/Sail/Medium Blue,
Nike Blazer Low '77 Vintage,₹ 7 195.00,Men,95,4.4,DA6364-107,,0,4,Black/Sail/Black/White,White/Sail/Black/Pine Green,White/Sail/Black,White/Chlorophyll/Sail/Medium Blue,
Nike Dunk Low,₹ 11 895.00,Men,21,4.6,FV0384-001,,0,1,,,,,
Nike Air Force 1 '07 Pro Tech,₹ 13 995.00,Men,8,4.6,FB8875-002,,0,3,Light Silver/Clear/Light Silver,Black/Clear/Black,University Gold/Summit White/Black/University Gold,,
Nike Air Force 1 '07 Pro Tech,₹ 13 995.00,Men,8,4.6,FB8875-001,,0,3,Light Silver/Clear/Light Silver,Black/Clear/Black,University Gold/Summit White/Black/University Gold,,
Nike Air Force 1 '07 Pro Tech,₹ 13 995.00,Men,8,4.6,FB8875-700,,0,3,Light Silver/Clear/Light Silver,Black/Clear/Black,University Gold/Summit White/Black/University Gold,,
Nike Court Vision Low,₹ 5 695.00,Men,0,0.0,FQ8075-133,,0,1,,,,,
Nike Dunk Low Retro Premium,₹ 9 695.00,Men,2,5.0,FB8896-300,,0,1,,,,,
Nike Air Max 90,₹ 11 895.00,Men,4,4.8,FB9658-001,,0,1,,,,,
Nike Downshifter 12,₹ 3 995.00,Men,50,4.5,DD9293-011,,0,5,Wolf Grey/Black/Volt/White,Black/Particle Grey/Dark Smoke Grey,Black/Dark Smoke Grey/Pure Platinum/White,Midnight Navy/Dark Obsidian/Pure Platinum/Worn Blue,White/White/Pure Platinum
Nike Downshifter 12,₹ 3 995.00,Men,50,4.5,DD9293-002,,0,5,Wolf Grey/Black/Volt/White,Black/Particle Grey/Dark Smoke Grey,Black/Dark Smoke Grey/Pure Platinum/White,Midnight Navy/Dark Obsidian/Pure Platinum/Worn Blue,White/White/Pure Platinum
Nike Downshifter 12,₹ 3 995.00,Men,50,4.5,DD9293-001,,0,5,Wolf Grey/Black/Volt/White,Black/Particle Grey/Dark Smoke Grey,Black/Dark Smoke Grey/Pure Platinum/White,Midnight Navy/Dark Obsidian/Pure Platinum/Worn Blue,White/White/Pure Platinum
Nike Downshifter 12,,Men,50,4.5,DD9293-400,,0,5,Wolf Grey/Black/Volt/White,Black/Particle Grey/Dark Smoke Grey,Black/Dark Smoke Grey/Pure Platinum/White,Midnight Navy/Dark Obsidian/Pure Platinum/Worn Blue,White/White/Pure Platinum
Nike Downshifter 12,₹ 3 995.00,Men,50,4.5,DD9293-100,,0,5,Wolf Grey/Black/Volt/White,Black/Particle Grey/Dark Smoke Grey,Black/Dark Smoke Grey/Pure Platinum/White,Midnight Navy/Dark Obsidian/Pure Platinum/Worn Blue,White/White/Pure Platinum
Nike Revolution 7,₹ 3 695.00,Men,2,3.5,FB8501-001,,0,3,Black/Off-Noir,White/Midnight Navy/University Red,Black/White,,
Nike Revolution 7,₹ 3 695.00,Men,2,3.5,FB8501-100,,0,3,Black/Off-Noir,White/Midnight Navy/University Red,Black/White,,
Nike Revolution 7,₹ 3 695.00,Men,2,3.5,FB8501-002,,0,3,Black/Off-Noir,White/Midnight Navy/University Red,Black/White,,
Nike Air Force 1 '07,₹ 8 195.00,Men,172,4.8,CT2302-002,[],0,2,Black/White,White/Black,,,
Nike Air Force 1 '07,₹ 8 195.00,Men,172,4.8,CT2302-100,[],0,2,Black/White,White/Black,,,
Jumpman MVP,₹ 15 295.00,Men,103,4.9,DZ4475-041,,0,2,Black/White/Game Royal,Neutral Grey/Black/Dark Concord/University Red,,,
Jumpman MVP,₹ 15 295.00,Men,103,4.9,DZ4475-026,,0,2,Black/White/Game Royal,Neutral Grey/Black/Dark Concord/University Red,,,
Nike Revolution 6,,Men,163,3.8,DC3728-014,[],0,9,Football Grey/Cobalt Bliss/White/Black,Midnight Navy/Obsidian/Ashen Slate/White,Valerian Blue/Bright Spruce/Black/White,Black/Dark Smoke Grey/Black,Oatmeal/Oxygen Purple/Gridiron
Nike Revolution 6,₹ 3 695.00,Men,163,3.8,DC3728-401,[],0,9,Football Grey/Cobalt Bliss/White/Black,Midnight Navy/Obsidian/Ashen Slate/White,Valerian Blue/Bright Spruce/Black/White,Black/Dark Smoke Grey/Black,Oatmeal/Oxygen Purple/Gridiron
Nike Revolution 6,,Men,163,3.8,DC3728-403,[],0,9,Football Grey/Cobalt Bliss/White/Black,Midnight Navy/Obsidian/Ashen Slate/White,Valerian Blue/Bright Spruce/Black/White,Black/Dark Smoke Grey/Black,Oatmeal/Oxygen Purple/Gridiron
Nike Revolution 6,₹ 3 695.00,Men,163,3.8,DC3728-001,[],0,9,Football Grey/Cobalt Bliss/White/Black,Midnight Navy/Obsidian/Ashen Slate/White,Valerian Blue/Bright Spruce/Black/White,Black/Dark Smoke Grey/Black,Oatmeal/Oxygen Purple/Gridiron
Nike Revolution 6,₹ 3 695.00,Men,163,3.8,DC3728-101,[],0,9,Football Grey/Cobalt Bliss/White/Black,Midnight Navy/Obsidian/Ashen Slate/White,Valerian Blue/Bright Spruce/Black/White,Black/Dark Smoke Grey/Black,Oatmeal/Oxygen Purple/Gridiron
Nike Revolution 6,₹ 3 695.00,Men,163,3.8,DC3728-102,[],0,9,Football Grey/Cobalt Bliss/White/Black,Midnight Navy/Obsidian/Ashen Slate/White,Valerian Blue/Bright Spruce/Black/White,Black/Dark Smoke Grey/Black,Oatmeal/Oxygen Purple/Gridiron
Nike Revolution 6,,Men,163,3.8,DC3728-404,[],0,9,Football Grey/Cobalt Bliss/White/Black,Midnight Navy/Obsidian/Ashen Slate/White,Valerian Blue/Bright Spruce/Black/White,Black/Dark Smoke Grey/Black,Oatmeal/Oxygen Purple/Gridiron
Nike Revolution 6,,Men,163,3.8,DC3728-004,[],0,9,Football Grey/Cobalt Bliss/White/Black,Midnight Navy/Obsidian/Ashen Slate/White,Valerian Blue/Bright Spruce/Black/White,Black/Dark Smoke Grey/Black,Oatmeal/Oxygen Purple/Gridiron
Nike Revolution 6,₹ 3 695.00,Men,163,3.8,DC3728-003,[],0,9,Football Grey/Cobalt Bliss/White/Black,Midnight Navy/Obsidian/Ashen Slate/White,Valerian Blue/Bright Spruce/Black/White,Black/Dark Smoke Grey/Black,Oatmeal/Oxygen Purple/Gridiron
Nike Court Vision Low,₹ 5 695.00,Men,1,5.0,FZ0624-100,,0,1,,,,,
Nike Air Max Bolt,,Men,19,4.3,CU4151-003,,0,2,Pure Platinum/White/Metallic Silver/Wolf Grey,White/White/Black,,,
Nike Air Max Bolt,,Men,19,4.3,CU4151-102,,0,2,Pure Platinum/White/Metallic Silver/Wolf Grey,White/White/Black,,,
Jordan One Take 4 PF,,Men,1,4.0,DZ3339-003,,0,4,Light Silver/Volt/Particle Grey/Green Strike,Sail/Wolf Grey/Challenge Red/Black,Gym Red/Black/White,White/Black/Team Crimson,
Jordan One Take 4 PF,₹ 8 695.00,Men,1,4.0,DZ3339-106,,0,4,Light Silver/Volt/Particle Grey/Green Strike,Sail/Wolf Grey/Challenge Red/Black,Gym Red/Black/White,White/Black/Team Crimson,
Jordan One Take 4 PF,₹ 8 695.00,Men,1,4.0,DZ3339-600,,0,4,Light Silver/Volt/Particle Grey/Green Strike,Sail/Wolf Grey/Challenge Red/Black,Gym Red/Black/White,White/Black/Team Crimson,
Jordan One Take 4 PF,,Men,1,4.0,DZ3339-100,,0,4,Light Silver/Volt/Particle Grey/Green Strike,Sail/Wolf Grey/Challenge Red/Black,Gym Red/Black/White,White/Black/Team Crimson,
Nike Revolution 7 EasyOn,₹ 3 695.00,Men,2,4.5,FQ4112-001,,0,1,,,,,
Nike Dunk Low,₹ 8 695.00,Men,36,4.2,FQ8080-133,,0,1,,,,,
Nike Air Force 1 '07 LV8,₹ 10 795.00,Men,5,4.4,FB8877-001,,0,2,Phantom/Cargo Khaki/Dark Russet/Phantom,Medium Ash/Bronzine/Blue Tint/Medium Ash,,,
Nike Air Force 1 '07 LV8,₹ 10 795.00,Men,5,4.4,FB8877-200,,0,2,Phantom/Cargo Khaki/Dark Russet/Phantom,Medium Ash/Bronzine/Blue Tint/Medium Ash,,,
Nike Court Vision Low,₹ 5 695.00,Men,0,0.0,FZ0630-010,,0,1,,,,,
Air Jordan 1 Zoom CMFT 2,₹ 13 295.00,Men,82,4.9,DV1307-184,,0,5,Sail/Royal Pulse/Light Silver/Alpha Orange,Muslin/Black/Vivid Orange/Celestial Gold,Summit White/Light Silver/Sail/Particle Grey,White/Black/Honeydew/Vapour Green,White/Neutral Grey/Metallic Gold
Air Jordan 1 Zoom CMFT 2,,Men,82,4.9,DV1307-100,,0,5,Sail/Royal Pulse/Light Silver/Alpha Orange,Muslin/Black/Vivid Orange/Celestial Gold,Summit White/Light Silver/Sail/Particle Grey,White/Black/Honeydew/Vapour Green,White/Neutral Grey/Metallic Gold
Air Jordan 1 Zoom CMFT 2,₹ 13 295.00,Men,82,4.9,DV1307-101,,0,5,Sail/Royal Pulse/Light Silver/Alpha Orange,Muslin/Black/Vivid Orange/Celestial Gold,Summit White/Light Silver/Sail/Particle Grey,White/Black/Honeydew/Vapour Green,White/Neutral Grey/Metallic Gold
Air Jordan 1 Zoom CMFT 2,₹ 13 295.00,Men,82,4.9,DV1307-103,,0,5,Sail/Royal Pulse/Light Silver/Alpha Orange,Muslin/Black/Vivid Orange/Celestial Gold,Summit White/Light Silver/Sail/Particle Grey,White/Black/Honeydew/Vapour Green,White/Neutral Grey/Metallic Gold
Air Jordan 1 Zoom CMFT 2,₹ 13 295.00,Men,82,4.9,DV1307-107,,0,5,Sail/Royal Pulse/Light Silver/Alpha Orange,Muslin/Black/Vivid Orange/Celestial Gold,Summit White/Light Silver/Sail/Particle Grey,White/Black/Honeydew/Vapour Green,White/Neutral Grey/Metallic Gold
Nike Dunk High Retro,₹ 9 295.00,Men,135,4.7,DD1399-105,,0,2,White/Total Orange/Black,Noble Green/White/University Gold/Noble Green,,,
Nike Dunk High Retro,₹ 9 295.00,Men,135,4.7,DD1399-300,,0,2,White/Total Orange/Black,Noble Green/White/University Gold/Noble Green,,,
Nike Revolution 7,₹ 3 695.00,Men,5,5.0,FB2207-001,,0,6,Black/White,Black/Pure Platinum/Lime Blast/Geode Teal,Black/Off-Noir,Wolf Grey/Smoke Grey/Black/Volt,White/White/Pure Platinum
Nike Revolution 7,₹ 3 695.00,Men,5,5.0,FB2207-004,,0,6,Black/White,Black/Pure Platinum/Lime Blast/Geode Teal,Black/Off-Noir,Wolf Grey/Smoke Grey/Black/Volt,White/White/Pure Platinum
Nike Revolution 7,₹ 3 695.00,Men,5,5.0,FB2207-005,,0,6,Black/White,Black/Pure Platinum/Lime Blast/Geode Teal,Black/Off-Noir,Wolf Grey/Smoke Grey/Black/Volt,White/White/Pure Platinum
Nike Revolution 7,₹ 3 695.00,Men,5,5.0,FB2207-002,,0,6,Black/White,Black/Pure Platinum/Lime Blast/Geode Teal,Black/Off-Noir,Wolf Grey/Smoke Grey/Black/Volt,White/White/Pure Platinum
Nike Revolution 7,₹ 3 695.00,Men,5,5.0,FB2207-100,,0,6,Black/White,Black/Pure Platinum/Lime Blast/Geode Teal,Black/Off-Noir,Wolf Grey/Smoke Grey/Black/Volt,White/White/Pure Platinum
Nike Revolution 7,₹ 3 695.00,Men,5,5.0,FB2207-101,,0,6,Black/White,Black/Pure Platinum/Lime Blast/Geode Teal,Black/Off-Noir,Wolf Grey/Smoke Grey/Black/Volt,White/White/Pure Platinum
Nike Air Max SC Leather,₹ 6 795.00,Men,26,4.9,DH9636-101,,0,2,White/White/White,Black/Black/Black,,,
Nike Air Max SC Leather,₹ 6 795.00,Men,26,4.9,DH9636-001,,0,2,White/White/White,Black/Black/Black,,,
Air Jordan 1 Mid,,Men,435,4.9,DQ8426-401,,0,6,University Blue/White/Black,Sky J Purple/White/Sky J Light Purple/Sky J Purple,White/Bright Concord/True Red/Black,Lucky Green/White/Black,White/Black/Gym Red
Air Jordan 1 Mid,,Men,435,4.9,DQ8426-515,,0,6,University Blue/White/Black,Sky J Purple/White/Sky J Light Purple/Sky J Purple,White/Bright Concord/True Red/Black,Lucky Green/White/Black,White/Black/Gym Red
Air Jordan 1 Mid,₹ 11 495.00,Men,435,4.9,DQ8426-154,,0,6,University Blue/White/Black,Sky J Purple/White/Sky J Light Purple/Sky J Purple,White/Bright Concord/True Red/Black,Lucky Green/White/Black,White/Black/Gym Red
Air Jordan 1 Mid,,Men,435,4.9,DQ8426-301,,0,6,University Blue/White/Black,Sky J Purple/White/Sky J Light Purple/Sky J Purple,White/Bright Concord/True Red/Black,Lucky Green/White/Black,White/Black/Gym Red
Air Jordan 1 Mid,₹ 11 495.00,Men,435,4.9,DQ8426-106,,0,6,University Blue/White/Black,Sky J Purple/White/Sky J Light Purple/Sky J Purple,White/Bright Concord/True Red/Black,Lucky Green/White/Black,White/Black/Gym Red
Air Jordan 1 Mid,,Men,435,4.9,DQ8426-400,,0,6,University Blue/White/Black,Sky J Purple/White/Sky J Light Purple/Sky J Purple,White/Bright Concord/True Red/Black,Lucky Green/White/Black,White/Black/Gym Red
Nike Air Max 90,₹ 9 995.00,Men,219,4.6,CN8490-002,,0,4,Iron Grey/Dark Smoke Grey/Black/White,Black/Black/Black/Black,White/White/Wolf Grey/White,White/White/Black,
Nike Air Max 90,₹ 9 995.00,Men,219,4.6,CN8490-003,,0,4,Iron Grey/Dark Smoke Grey/Black/White,Black/Black/Black/Black,White/White/Wolf Grey/White,White/White/Black,
Nike Air Max 90,₹ 9 995.00,Men,219,4.6,CN8490-100,,0,4,Iron Grey/Dark Smoke Grey/Black/White,Black/Black/Black/Black,White/White/Wolf Grey/White,White/White/Black,
Nike Air Max 90,₹ 9 995.00,Men,219,4.6,CN8490-101,,0,4,Iron Grey/Dark Smoke Grey/Black/White,Black/Black/Black/Black,White/White/Wolf Grey/White,White/White/Black,
Jordan Stay Loyal 2,,Men,52,4.4,DQ8401-001,[],0,3,Black/Metallic Silver,White/Cement Grey/Anthracite/Topaz Gold,Black/Gym Red/White,,
Jordan Stay Loyal 2,₹ 10 295.00,Men,52,4.4,DQ8401-103,[],0,3,Black/Metallic Silver,White/Cement Grey/Anthracite/Topaz Gold,Black/Gym Red/White,,
Jordan Stay Loyal 2,,Men,52,4.4,DQ8401-061,[],0,3,Black/Metallic Silver,White/Cement Grey/Anthracite/Topaz Gold,Black/Gym Red/White,,
Nike Air Force 1 GTX,₹ 14 995.00,Unisex,0,0.0,FQ8142-133,,0,1,,,,,
Nike Blazer Mid '77 Vintage,₹ 7 995.00,Men,386,4.6,BQ6806-100,[],0,2,White/Black,Black/Sail/Sail,,,
Nike Blazer Mid '77 Vintage,₹ 7 995.00,Men,386,4.6,BQ6806-002,[],0,2,White/Black,Black/Sail/Sail,,,
Nike Downshifter 11,,Men,42,4.5,CW3411-004,,0,1,,,,,
Jordan Nu Retro 1 Low,,Men,24,4.8,DV5141-105,,0,8,White/Field Purple/Black,Varsity Red/White/Black,White/White/Black,White/Palomino/White/Black,White/Light Smoke Grey/Varsity Red/Black
Jordan Nu Retro 1 Low,₹ 9 195.00,Men,24,4.8,DV5141-611,,0,8,White/Field Purple/Black,Varsity Red/White/Black,White/White/Black,White/Palomino/White/Black,White/Light Smoke Grey/Varsity Red/Black
Jordan Nu Retro 1 Low,₹ 9 195.00,Men,24,4.8,DV5141-100,,0,8,White/Field Purple/Black,Varsity Red/White/Black,White/White/Black,White/Palomino/White/Black,White/Light Smoke Grey/Varsity Red/Black
Jordan Nu Retro 1 Low,₹ 9 195.00,Men,24,4.8,DV5141-102,,0,8,White/Field Purple/Black,Varsity Red/White/Black,White/White/Black,White/Palomino/White/Black,White/Light Smoke Grey/Varsity Red/Black
Jordan Nu Retro 1 Low,₹ 9 195.00,Men,24,4.8,DV5141-106,,0,8,White/Field Purple/Black,Varsity Red/White/Black,White/White/Black,White/Palomino/White/Black,White/Light Smoke Grey/Varsity Red/Black
Jordan Nu Retro 1 Low,₹ 9 195.00,Men,24,4.8,DV5141-017,,0,8,White/Field Purple/Black,Varsity Red/White/Black,White/White/Black,White/Palomino/White/Black,White/Light Smoke Grey/Varsity Red/Black
Jordan Nu Retro 1 Low,,Men,24,4.8,DV5141-401,,0,8,White/Field Purple/Black,Varsity Red/White/Black,White/White/Black,White/Palomino/White/Black,White/Light Smoke Grey/Varsity Red/Black
Jordan Nu Retro 1 Low,₹ 9 195.00,Men,24,4.8,DV5141-601,,0,8,White/Field Purple/Black,Varsity Red/White/Black,White/White/Black,White/Palomino/White/Black,White/Light Smoke Grey/Varsity Red/Black
Air Jordan 1 Low,₹ 8 995.00,Men,698,4.8,553558-154,,0,8,White/Bright Concord/Aquamarine/Black,Black/Taxi/Dark Concord,Black/White/Fire Red,Gym Red/Black/White,Black/White/Gym Red
Air Jordan 1 Low,₹ 8 995.00,Men,698,4.8,553558-075,,0,8,White/Bright Concord/Aquamarine/Black,Black/Taxi/Dark Concord,Black/White/Fire Red,Gym Red/Black/White,Black/White/Gym Red
Air Jordan 1 Low,₹ 8 995.00,Men,698,4.8,553558-063,,0,8,White/Bright Concord/Aquamarine/Black,Black/Taxi/Dark Concord,Black/White/Fire Red,Gym Red/Black/White,Black/White/Gym Red
Air Jordan 1 Low,₹ 8 995.00,Men,698,4.8,553558-612,,0,8,White/Bright Concord/Aquamarine/Black,Black/Taxi/Dark Concord,Black/White/Fire Red,Gym Red/Black/White,Black/White/Gym Red
Air Jordan 1 Low,,Men,698,4.8,553558-066,,0,8,White/Bright Concord/Aquamarine/Black,Black/Taxi/Dark Concord,Black/White/Fire Red,Gym Red/Black/White,Black/White/Gym Red
Air Jordan 1 Low,,Men,698,4.8,553558-041,,0,8,White/Bright Concord/Aquamarine/Black,Black/Taxi/Dark Concord,Black/White/Fire Red,Gym Red/Black/White,Black/White/Gym Red
Air Jordan 1 Low,,Men,698,4.8,553558-065,,0,8,White/Bright Concord/Aquamarine/Black,Black/Taxi/Dark Concord,Black/White/Fire Red,Gym Red/Black/White,Black/White/Gym Red
Air Jordan 1 Low,,Men,698,4.8,553558-215,,0,8,White/Bright Concord/Aquamarine/Black,Black/Taxi/Dark Concord,Black/White/Fire Red,Gym Red/Black/White,Black/White/Gym Red
Nike Killshot 2 Leather,₹ 7 995.00,Men,72,4.6,432997-121,,0,3,Sail/Gum Yellow/Oil Grey,Sail/Gum Yellow/Night Maroon,Sail/Gum Yellow/Desert Orange,,
Nike Killshot 2 Leather,₹ 7 995.00,Men,72,4.6,432997-112,,0,3,Sail/Gum Yellow/Oil Grey,Sail/Gum Yellow/Night Maroon,Sail/Gum Yellow/Desert Orange,,
Nike Killshot 2 Leather,₹ 7 995.00,Men,72,4.6,432997-127,,0,3,Sail/Gum Yellow/Oil Grey,Sail/Gum Yellow/Night Maroon,Sail/Gum Yellow/Desert Orange,,
Nike Air Max Tavas,,Men,19,3.9,705149-009,,0,2,Black/Black/White,Wolf Grey/Cool Grey/Black/Anthracite,,,
Nike Air Max Tavas,,Men,19,3.9,705149-015,,0,2,Black/Black/White,Wolf Grey/Cool Grey/Black/Anthracite,,,
Nike Air Max Plus,₹ 18 395.00,Unisex,9,4.8,FV0393-001,,0,1,,,,,
Nike Air Dunk Low Jumbo,₹ 11 495.00,Men,1,5.0,FB8894-002,,0,1,,,,,
Jumpman Two Trey,,Men,103,4.8,DO1925-106,,0,7,White/Gym Red/Black,White/Black/University Red,White/Black/Lucky Green,White/Black/Game Royal,White/Black/Dark Concord
Jumpman Two Trey,,Men,103,4.8,DO1925-160,,0,7,White/Gym Red/Black,White/Black/University Red,White/Black/Lucky Green,White/Black/Game Royal,White/Black/Dark Concord
Jumpman Two Trey,,Men,103,4.8,DO1925-130,,0,7,White/Gym Red/Black,White/Black/University Red,White/Black/Lucky Green,White/Black/Game Royal,White/Black/Dark Concord
Jumpman Two Trey,,Men,103,4.8,DO1925-140,,0,7,White/Gym Red/Black,White/Black/University Red,White/Black/Lucky Green,White/Black/Game Royal,White/Black/Dark Concord
Jumpman Two Trey,₹ 13 995.00,Men,103,4.8,DO1925-100,,0,7,White/Gym Red/Black,White/Black/University Red,White/Black/Lucky Green,White/Black/Game Royal,White/Black/Dark Concord
Jumpman Two Trey,₹ 13 995.00,Men,103,4.8,DO1925-102,,0,7,White/Gym Red/Black,White/Black/University Red,White/Black/Lucky Green,White/Black/Game Royal,White/Black/Dark Concord
Jumpman Two Trey,₹ 13 995.00,Men,103,4.8,DO1925-003,,0,7,White/Gym Red/Black,White/Black/University Red,White/Black/Lucky Green,White/Black/Game Royal,White/Black/Dark Concord
Air Jordan Legacy 312 Low,₹ 12 995.00,Men,36,4.8,CD7069-041,,0,4,Black/White/Cement Grey/Game Royal,Summit White/Tech Grey/Black/Fire Red,White/Wolf Grey/Washed Teal,White/Gym Red/Black,
Air Jordan Legacy 312 Low,,Men,36,4.8,CD7069-101,,0,4,Black/White/Cement Grey/Game Royal,Summit White/Tech Grey/Black/Fire Red,White/Wolf Grey/Washed Teal,White/Gym Red/Black,
Air Jordan Legacy 312 Low,,Men,36,4.8,CD7069-130,,0,4,Black/White/Cement Grey/Game Royal,Summit White/Tech Grey/Black/Fire Red,White/Wolf Grey/Washed Teal,White/Gym Red/Black,
Air Jordan Legacy 312 Low,₹ 12 995.00,Men,36,4.8,CD7069-116,,0,4,Black/White/Cement Grey/Game Royal,Summit White/Tech Grey/Black/Fire Red,White/Wolf Grey/Washed Teal,White/Gym Red/Black,
Paris Saint-Germain Jumpman MVP,₹ 15 295.00,Men,4,4.8,FJ0742-081,,0,1,,,,,
